,bill_id,num,congress,long_title,date_filed,scope,status,author,date_lastUpdate,passed,Full Name Primary Author,Party,Bloc,Years of Service,num_authors,delta_days,mon,quarter,scope_national,majority_bloc,len_desc
87,18SBN-1066,SBN-1066,18,"an act amending certain provisions in republic act no. 9510, otherwise known as the ‘credit information system act’, in order to protect the rights of borrowers and data subjects from erroneous and inaccurate credit reports, and for other purposes",9/23/19,National,Pending in the Committee,"Lapid, Manuel ""Lito"" M.",9/24/19,FALSE,Lito Lapid,NPC,Majority,15,1,1,9,3,TRUE,TRUE,247
88,18SBN-1065,SBN-1065,18,"an act accelerating public sector investments in local infrastructure, establishing for the purpose the local build, build, build program, providing funds therefor, and for other purposes",9/23/19,National,Pending in the Committee,"Recto, Ralph G.",9/23/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,0,9,3,TRUE,TRUE,187
89,18SBN-1064,SBN-1064,18,"an act providing for a bill of rights of commuters, promoting safe and accessible public transportation, appropriating funds therefor and for other purposes",9/23/19,National,Pending in the Committee,"Pacquiao, Emmanuel ""Manny"" D.",9/23/19,FALSE,Manny Pacquiao,PDP_Laban,Majority,3,1,0,9,3,TRUE,TRUE,156
90,18SBN-1063,SBN-1063,18,"an act establishing a framework for film and television tourism in the philippines, creating an inter-agency committee on film and television tourism and for other purposes",9/23/19,National,Pending in the Committee,"Lapid, Manuel ""Lito"" M.",9/23/19,FALSE,Lito Lapid,NPC,Majority,15,1,0,9,3,TRUE,TRUE,172
91,18SBN-1062,SBN-1062,18,"an act creating the philippine sports academy as an attached agency of the philippine sports commission, providing its structure, powers and functions, and for other purposes",9/19/19,National,Pending in the Committee,"Zubiri, Juan Miguel ""Migz"" F.",9/23/19,FALSE,Juan Miguel Zubiri,PDP_Laban,Majority,12,1,4,9,3,TRUE,TRUE,174
92,18SBN-1061,SBN-1061,18,"an act providing for renumeration, benefits, allowances, and other entitlements for frontline civil servants at the barangay level, establishing for the purpose a magna carta for barangay officials, personnel and volunteer workers, and for other purposes",9/18/19,National,Pending in the Committee,"Recto, Ralph G.",9/18/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,0,9,3,TRUE,TRUE,254
93,18SBN-1060,SBN-1060,18,"an act establishing the jose b. lingad memorial regional hospital satellite emergency and trauma center, to be known as the joaquin villanueva emergency trauma center",9/17/19,National,Pending in the Committee,"Angara, Sonny",9/18/19,FALSE,Eduardo Angara,LDP,Majority,15,1,1,9,3,TRUE,TRUE,166
94,18SBN-1059,SBN-1059,18,an act recognizing the civil effects of church decreed annulment,9/17/19,National,Pending in the Committee,"Zubiri, Juan Miguel ""Migz"" F.",9/18/19,FALSE,Juan Miguel Zubiri,PDP_Laban,Majority,12,1,1,9,3,TRUE,TRUE,64
95,18SBN-1058,SBN-1058,18,an act regulating the practice of microbiology in the philippines and for other purposes,9/17/19,National,Pending in the Committee,"Zubiri, Juan Miguel ""Migz"" F.",9/18/19,FALSE,Juan Miguel Zubiri,PDP_Laban,Majority,12,1,1,9,3,TRUE,TRUE,88
96,18SBN-1057,SBN-1057,18,"an act institutionalizing the community-driven development approach as a national strategy for inclusive growth and social protection, mandating all national government agencies and departments, including their attached agencies, offices and bureaus, local government units, and other government instrumentalities to implement their community-based programs, activities, and projects, appropriating funds therefor",9/17/19,National,Pending in the Committee,"Hontiveros, Risa",9/18/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,1,9,3,TRUE,FALSE,413
97,18SBN-1056,SBN-1056,18,"an act providing for a comprehensive and responsive civil registration and vital statistics system, providing funds thereof, and for other purposes",9/17/19,National,Pending in the Committee,"Hontiveros, Risa",9/18/19,FALSE,Risa Hontiveros,Akbayan,Minority,3,1,1,9,3,TRUE,FALSE,147
98,18SBN-1055,SBN-1055,18,an act establishing a separate facility for prisoners convicted of heinous crimes,9/17/19,National,"Pending Second Reading, Special Order","Sotto III, Vicente C., Gordon, Richard J., Zubiri, Juan Miguel ""Migz"" F., Dela Rosa, Ronald ""Bato""",9/25/19,FALSE,Tito Sotto III,NPC,Majority,27,4,8,9,3,TRUE,TRUE,81
99,18SBN-1054,SBN-1054,18,"an act providing for a railways fund from the motor vehicle user’s charge collections, amending for the purpose republic act no. 8794, as amended by republic act no. 11239, entitled ‘an act imposing a motor vehicle user’s charge on owners of all types of motor vehicles and for other purposes’",9/16/19,National,Pending in the Committee,"Tolentino, Francis ""Tol"" N.",9/17/19,FALSE,Francis Tolentino,PDP_Laban,Majority,0,1,1,9,3,TRUE,TRUE,293
100,18SBN-1053,SBN-1053,18,"an act mandating the appointment of a human settlements and housing officer in provinces, cities and municipalities, providing for its powers and functions, amending sections 17, 443, 454, 463, and title five of book ii of republic act no. 7160, otherwise known as the ‘local government code of 1991’, and for other purposes",9/16/19,National,Pending in the Committee,"Tolentino, Francis ""Tol"" N.",9/17/19,FALSE,Francis Tolentino,PDP_Laban,Majority,0,1,1,9,3,TRUE,TRUE,324
101,18SBN-1052,SBN-1052,18,"an act creating the coconut farmers and industry trust fund, providing for its management and utilization, reconstituting for the purpose the philippine coconut authority board, and for other purposes",9/16/19,National,Pending in the Committee,"Villar, Cynthia A.",9/17/19,FALSE,Cynthia Villar,Nacionalista,Majority,6,1,1,9,3,TRUE,TRUE,200
102,18SBN-1051,SBN-1051,18,"an act to ensure the security of members, officials, employees and guests of congress and the safety of congressional premises, creating for the purpose the congressional police force, appropriating funds therefor and for other purposes",9/16/19,National,Pending in the Committee,"Recto, Ralph G.",9/17/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,1,9,3,TRUE,TRUE,236
103,18SBN-1050,SBN-1050,18,"an act exempting dividends from income tax and abolishing the improperly accumulated earnings tax, amending for this purpose sections 24(b), 25(a), 32(b) and 57(a), and repealing section 29 of the national internal revenue code of 1997, as amended",9/16/19,National,Pending in the Committee,"Recto, Ralph G.",9/17/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,1,9,3,TRUE,TRUE,247
104,18SBN-1049,SBN-1049,18,"an act creating the special mass transit system support fund amending for the purpose section 7 of republic act no. 8794, as amended",9/16/19,National,Pending in the Committee,"Recto, Ralph G.",9/17/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,1,9,3,TRUE,TRUE,132
105,18SBN-1048,SBN-1048,18,"an act providing for direct financial assistance to backyard livestock raisers affected by major animal disease epidemic or transboundary animal diseases, amending for the purpose republic act no. 1578, and for other purposes",9/16/19,National,Pending in the Committee,"Recto, Ralph G.",9/17/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,1,9,3,TRUE,TRUE,225
106,18SBN-1047,SBN-1047,18,"an act providing direct financial assistance to filipino rice farmers, establishing for the purpose the pantawid magsasakang pilipino program, providing funds therefor, and for other purposes",9/16/19,National,Pending in the Committee,"Recto, Ralph G.",9/17/19,FALSE,Ralph Recto,Nacionalista,Majority,18,1,1,9,3,TRUE,TRUE,191
107,18SBN-1046,SBN-1046,18,"an act granting the bases conversion development authority, the power to assist the department of national defense in the creation of new military bases and facilities, amending for the purpose republic act no. 7227, as amended by republic act no. 9400, otherwise known as the bases conversion and development act of 1992",9/16/19,National,Pending in the Committee,"Tolentino, Francis ""Tol"" N.",9/17/19,FALSE,Francis Tolentino,PDP_Laban,Majority,0,1,1,9,3,TRUE,TRUE,321
108,18SBN-1045,SBN-1045,18,an act amending section 4 of republic act no. 8186 otherwise known as an ‘act prescribing officer grade distribution in the active force of the armed forces of the philippines and limiting the tenure of officers in the grade of colonel/captain (pn) and general/flag officers in the afp,9/11/19,National,Pending in the Committee,"Pimentel, Aquilino ""Koko"" III",9/17/19,FALSE,Koko Pimentel,PDP_Laban,Majority,9,1,6,9,3,TRUE,TRUE,285
109,18SBN-1044,SBN-1044,18,"an act modernizing the charter of the mariano marcos state university and renaming the same as the ferdinand e. marcos state university, amending for this purpose presidential decree no. 1279, and for other purposes",9/11/19,Local,Pending in the Committee,"Marcos, Imee R.",9/17/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,6,9,3,FALSE,TRUE,215
110,18SBN-1043,SBN-1043,18,"an act postponing the may 2020 barangay and sangguniang kabataan elections, amending for the purpose republic act no. 9164 , as amended by republic act no.
9340 , republic act no. 10632, republic act no. 10656, republic act no. 10923, and republic act no. 10952, and for other purposes",9/11/19,National,Pending Conference Committee,"Go, Christopher Lawrence T., Marcos, Imee R., Revilla Jr., Ramon Bong, Binay, Maria Lourdes Nancy S., Gatchalian, Win, Tolentino, Francis ""Tol"" N., Angara, Sonny, Villar, Cynthia A.",11/5/19,FALSE,Christoper Lawrence Go,PDP_Laban,Majority,0,8,55,9,3,TRUE,TRUE,285
111,18SBN-1042,SBN-1042,18,"an act reforming the military and uniformed personnel retirement and pension, amending presidential decree nos. 361, 1638, 1656, republic act nos. 8551 and 9993, and for other purposes",9/11/19,National,Pending in the Committee,"Marcos, Imee R.",9/17/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,6,9,3,TRUE,TRUE,184
112,18SBN-1041,SBN-1041,18,"an act recognizing digital assets, requiring the registration of digital asset enterprises, their operators, and for other purposes",9/11/19,National,Pending in the Committee,"Marcos, Imee R.",9/17/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,6,9,3,TRUE,TRUE,131
113,18SBN-1040,SBN-1040,18,"an act providing for a comprehensive hazardous and radioactive wastes management, providing penalties for violations thereof and for other purposes",9/11/19,National,Pending in the Committee,"Binay, Maria Lourdes Nancy S.",9/17/19,FALSE,Nancy Binay,UNA,Majority,6,1,6,9,3,TRUE,TRUE,147
114,18SBN-1039,SBN-1039,18,an act declaring the fifth of october of every year as the national teachers day,9/11/19,National,Pending in the Committee,"Binay, Maria Lourdes Nancy S.",9/17/19,FALSE,Nancy Binay,UNA,Majority,6,1,6,9,3,TRUE,TRUE,80
115,18SBN-1038,SBN-1038,18,"an act consolidating the loan allocation provided for agriculture and fisheries credit and agrarian reform beneficiaries, and increasing the penalties on lending institutions for non-compliance and undercompliance with the provisions of republic act no. 10000, otherwise known as ‘the agri-agra reform credit act of 2009’, amending for the purpose section 6 and section 10, thereof, and for other purposes",9/11/19,National,Pending in the Committee,"Marcos, Imee R.",9/17/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,6,9,3,TRUE,TRUE,405
116,18SBN-1037,SBN-1037,18,"an act creating the mega cebu development authority, prescribing its functions and duties, and providing funds therefor",9/11/19,National,Pending in the Committee,"Marcos, Imee R.",9/17/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,6,9,3,TRUE,TRUE,119
117,18SBN-1036,SBN-1036,18,an act providing a mechanism for the regulation of student housing entities and establishing a student housing registry in every city and municipality,9/11/19,National,Pending in the Committee,"Lapid, Manuel ""Lito"" M.",9/17/19,FALSE,Lito Lapid,NPC,Majority,15,1,6,9,3,TRUE,TRUE,150
118,18SBN-1035,SBN-1035,18,"an act designating the 3rd sunday of november annually as the philippine day of remembrance for road crash victims, survivors and families",9/11/19,National,Consolidated/Substituted in the Committee Report,"Dela Rosa, Ronald ""Bato""",11/5/19,FALSE,Ronald Dela Rosa,PDP_Laban,Majority,0,1,55,9,3,TRUE,TRUE,138
119,18SBN-1034,SBN-1034,18,"an act further amending republic act no. 3815, as amended, otherwise known as the revised penal code",9/11/19,National,Pending in the Committee,"Revilla Jr., Ramon Bong",9/17/19,FALSE,Ramon Revilla Jr,Lakas,Majority,15,1,6,9,3,TRUE,TRUE,100
120,18SBN-1033,SBN-1033,18,"an act regulating the use of treatment technology for municipal and hazardous wastes, repealing for the purpose section 20 of republic act no. 8749, otherwise known as ‘the philippine clean air act of 1999",9/11/19,National,Pending in the Committee,"Lapid, Manuel ""Lito"" M.",9/17/19,FALSE,Lito Lapid,NPC,Majority,15,1,6,9,3,TRUE,TRUE,205
121,18SBN-1032,SBN-1032,18,"an act granting health care, retirement, and death benefits to professional filipino athletes who win world championship titles in international professional sports competitions or in other equally prestigious international championship games and providing funds therefor",9/11/19,National,Pending in the Committee,"Lapid, Manuel ""Lito"" M.",9/17/19,FALSE,Lito Lapid,NPC,Majority,15,1,6,9,3,TRUE,TRUE,271
122,18SBN-1031,SBN-1031,18,"an act granting salaries and other benefits to barangay officials, and for other purposes",9/11/19,National,Pending in the Committee,"Marcos, Imee R.",9/11/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,0,9,3,TRUE,TRUE,89
123,18SBN-1030,SBN-1030,18,"an act further promoting renewable energy, amending therefor republic act. no. 9513, otherwise known as the ‘renewable energy act of 2008’ and republic act no. 7160, otherwise known as ‘the local government code of 1991,’ and for other purposes",9/11/19,National,Pending in the Committee,"Marcos, Imee R.",9/11/19,FALSE,Imee MarcosI,Nacionalista,Majority,0,1,0,9,3,TRUE,TRUE,244
124,18SBN-1029,SBN-1029,18,"an act strengthening the office of the government corporate counsel by rationalizing and further professionalizing its organization, upgrading positions and appropriating funds therefor",9/10/19,National,Pending in the Committee,"Sotto III, Vicente C.",9/11/19,FALSE,Tito Sotto III,NPC,Majority,27,1,1,9,3,TRUE,TRUE,185
125,18SBN-1028,SBN-1028,18,"an act amending sections 15 and 16 of republic act 10071, otherwise known as the ‘national prosecution service act of 2010’, appropriating funds therefor and for other purposes",9/10/19,National,Pending in the Committee,"Sotto III, Vicente C.",9/11/19,FALSE,Tito Sotto III,NPC,Majority,27,1,1,9,3,TRUE,TRUE,176
126,18SBN-1027,SBN-1027,18,"an act declaring tala in the municipality of orani, province of bataan ecotourism zone and appropriating funds therefor",9/10/19,National,Pending in the Committee,"Villar, Cynthia A.",9/11/19,FALSE,Cynthia Villar,Nacionalista,Majority,6,1,1,9,3,TRUE,TRUE,119
